OBJECTID,fieldname,platformtypename,tracknumber,uniqueidentifier,symbolcode,alertcode,speed,notes,altitude_m,estpoints,created_user,created_date,last_edited_user,last_edited_date,class,DateTimeSim,Distance_1_sec,BEARING,X,Y,POINT_Z,PlatformName,Speed_km_hr
2676,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:48,1388.888889,219.8055718,124.1552269,23.98941016,0,"u""""IzumoDDH183""""",5000
2677,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:48,14583.33333,311.6335395,110.8266343,16.39591995,0,"u""""FLANKER-2""""",52500
2678,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:48,1805.555556,315.313044,113.1088667,10.62208307,0,"u""""SeaSquid""""",6500
2679,Bengal1,Ship,T4011,Bengal1000,SFSCCLCC-------,non-suspect,40,,0,11938.84155,,,,,US,10/15/2020 17:48,1111.111111,245.2469259,132.1238499,30.60696459,0,"u""""Bengal1""""",4000
2680,RedTiger,Ship,T0976,RedTiger00,SHUCSNM--------,high-interest,35,,-50,11776.31968,,,,,CN,10/15/2020 17:48,972.2222222,253.170423,122.6130891,26.84477153,0,"u""""RedTiger""""",3500
2681,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:48,1805.555556,315.313044,113.0974606,10.63341672,0,"u""""SeaSquid""""",6500
2682,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:48,14583.33333,294.0350017,110.7178822,16.46578902,0,"u""""FLANKER-2""""",52500
2683,RedDragon3,Aircraft,T3411,RedDragon3,SHACMFPN-------,target,500,,5000,11343.84338,,,,,CN,10/15/2020 17:48,13888.88889,37.08604408,112.5744778,19.40639446,0,"u""""RedDragon3""""",50000
2684,Xianning,Ship,T6330,Xianning00,SHSPCLFF-------,non-suspect,45,,0,11976.01045,,,,,,10/15/2020 17:48,1250,86.13290821,111.9010128,5.985621985,0,"u""""Xianning""""",4500
2685,REAGANTF,Ship,T8585,REAGANTF00,SFSCGT---------,non-suspect,35,,0,11305.37977,,,,,US,10/15/2020 17:48,972.2222222,263.4474501,115.6936163,20.7214716,0,"u""""REAGANTF""""",3500
2686,Red Orchid,Aircraft,T5438,Red Orchid,SHACMFR--------,suspected,500,,8000,11431.98229,,,,,CN,10/15/2020 17:48,13888.88889,103.7459672,119.4343596,26.13937039,0,"u""""Red Orchid""""",50000
2687,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:48,14583.33333,287.596605,110.3478973,16.43622537,0,"u""""Flanker-1""""",52500
2688,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:48,1388.888889,219.805574,124.1472395,23.980653,0,"u""""IzumoDDH183""""",5000
2689,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:48,14583.33333,351.8066075,111.0653314,15.80649465,0,"u""""FLANKER-3""""",52500
2690,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:48,11111.11111,61.55707119,120.1778468,13.72128842,0,"u""""Dragon1""""",40000
2691,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:48,15833.33333,357.4574435,116.0029427,12.4384121,0,"u""""Eagle2""""",57000
2692,RedDragon2,Ship,T8166,RedDragon2,SHSCCLDD-------,target,50,,0,11279.4988,,,,,CN,10/15/2020 17:48,1388.888889,25.01689771,111.4466339,17.64448454,0,"u""""RedDragon2""""",5000
2693,Red Orchid,Aircraft,T5438,Red Orchid,SHACMFR--------,suspected,500,,8000,11431.98229,,,,,CN,10/15/2020 17:48,13888.88889,103.7459672,119.3128074,26.15873362,0,"u""""Red Orchid""""",50000
2694,Xianning,Ship,T6330,Xianning00,SHSPCLFF-------,non-suspect,45,,0,11976.01045,,,,,,10/15/2020 17:48,1250,86.1329079,111.9122162,5.98637516,0,"u""""Xianning""""",4500
2695,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:48,15833.33333,357.1375946,115.9958399,12.57709641,0,"u""""Eagle2""""",57000
2696,RedDragon3,Aircraft,T3411,RedDragon3,SHACMFPN-------,target,500,,5000,11343.84338,,,,,CN,10/15/2020 17:48,13888.88889,85.53284022,112.6964743,19.43104945,0,"u""""RedDragon3""""",50000
2697,Bengal1,Ship,T4011,Bengal1000,SFSCCLCC-------,non-suspect,40,,0,11938.84155,,,,,US,10/15/2020 17:48,1111.111111,245.2469306,132.1147857,30.60336752,0,"u""""Bengal1""""",4000
2698,REAGANTF,Ship,T8585,REAGANTF00,SFSCGT---------,non-suspect,35,,0,11305.37977,,,,,US,10/15/2020 17:48,972.2222222,263.4474501,115.6859681,20.7254156,0,"u""""REAGANTF""""",3500
2699,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:48,14583.33333,287.5966053,110.2230229,16.4742076,0,"u""""Flanker-1""""",52500
2700,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:48,14583.33333,294.0350017,110.6130787,16.54115337,0,"u""""FLANKER-2""""",52500
2701,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:48,11111.11111,31.15985328,120.1927993,13.81713886,0,"u""""Dragon1""""",40000
2702,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:48,1805.555556,315.313044,113.0860545,10.64474996,0,"u""""SeaSquid""""",6500
2703,RedTiger,Ship,T0976,RedTiger00,SHUCSNM--------,high-interest,35,,-50,11776.31968,,,,,CN,10/15/2020 17:48,972.2222222,253.1704208,122.6047296,26.8425154,0,"u""""RedTiger""""",3500
2704,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:48,1388.888889,219.8055747,124.1392522,23.97189524,0,"u""""IzumoDDH183""""",5000
2705,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:48,14583.33333,351.8066078,111.0466613,15.93122012,0,"u""""FLANKER-3""""",52500
2706,Bengal1,Ship,T4011,Bengal1000,SFSCCLCC-------,non-suspect,40,,0,11938.84155,,,,,US,10/15/2020 17:48,1111.111111,245.2469281,132.1057215,30.59977033,0,"u""""Bengal1""""",4000
2707,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:48,1805.555556,315.313044,113.0746483,10.65608278,0,"u""""SeaSquid""""",6500
2708,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:48,11111.11111,8.615647952,120.2077518,13.91294988,0,"u""""Dragon1""""",40000
2709,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:48,14583.33333,294.0350017,110.4947421,16.59173625,0,"u""""FLANKER-2""""",52500
2710,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:48,14583.33333,287.5966053,110.0981484,16.51218237,0,"u""""Flanker-1""""",52500
2711,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:48,14583.33333,351.8066078,110.9574915,16.01939193,0,"u""""FLANKER-3""""",52500
2712,RedTiger,Ship,T0976,RedTiger00,SHUCSNM--------,high-interest,35,,-50,11776.31968,,,,,CN,10/15/2020 17:48,972.2222222,253.170423,122.59637,26.84025922,0,"u""""RedTiger""""",3500
2713,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:48,15833.33333,357.1375946,115.9887371,12.71570586,0,"u""""Eagle2""""",57000
2714,Red Orchid,Aircraft,T5438,Red Orchid,SHACMFR--------,suspected,500,,8000,11431.98229,,,,,CN,10/15/2020 17:48,13888.88889,103.7459672,119.2670135,26.09388026,0,"u""""Red Orchid""""",50000
2715,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:48,1388.888889,219.8055682,124.1312649,23.96313689,0,"u""""IzumoDDH183""""",5000
2716,Xianning,Ship,T6330,Xianning00,SHSPCLFF-------,non-suspect,45,,0,11976.01045,,,,,,10/15/2020 17:48,1250,86.13290821,111.9234196,5.987128335,0,"u""""Xianning""""",4500
2717,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:48,1805.555556,315.313044,113.0632422,10.66741517,0,"u""""SeaSquid""""",6500
2718,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:48,11111.11111,8.615647952,120.2227043,14.00872122,0,"u""""Dragon1""""",40000
2719,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:48,15833.33333,357.137595,115.9816344,12.85423969,0,"u""""Eagle2""""",57000
2720,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:48,14583.33333,287.5966053,109.973274,16.55014969,0,"u""""Flanker-1""""",52500
2721,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:48,14583.33333,294.0350017,110.3711969,16.63313806,0,"u""""FLANKER-2""""",52500
2722,Bengal1,Ship,T4011,Bengal1000,SFSCCLCC-------,non-suspect,40,,0,11938.84155,,,,,US,10/15/2020 17:48,1111.111111,232.6220611,132.0966573,30.596173,0,"u""""Bengal1""""",4000
2723,RedTiger,Ship,T0976,RedTiger00,SHUCSNM--------,high-interest,35,,-50,11776.31968,,,,,CN,10/15/2020 17:48,972.2222222,253.170423,122.5880105,26.838003,0,"u""""RedTiger""""",3500
2724,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:48,14583.33333,311.6020716,110.8595298,16.10297752,0,"u""""FLANKER-3""""",52500
2725,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:48,1388.888889,219.8055726,124.1232776,23.95437795,0,"u""""IzumoDDH183""""",5000
2726,Xianning,Ship,T6330,Xianning00,SHSPCLFF-------,non-suspect,45,,0,11976.01045,,,,,,10/15/2020 17:48,1250,86.13290821,111.9346229,5.98788151,0,"u""""Xianning""""",4500
2727,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:48,14583.33333,287.5966053,109.8483995,16.58810953,0,"u""""Flanker-1""""",52500
2728,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:48,14583.33333,298.6104595,110.2540231,16.68926531,0,"u""""FLANKER-2""""",52500
2729,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:48,11111.11111,8.615647952,120.1747091,14.09087618,0,"u""""Dragon1""""",40000
2730,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:48,1805.555556,315.313044,113.051836,10.67874714,0,"u""""SeaSquid""""",6500
2731,RedTiger,Ship,T0976,RedTiger00,SHUCSNM--------,high-interest,35,,-50,11776.31968,,,,,CN,10/15/2020 17:48,972.2222222,253.1704204,122.5796509,26.83574673,0,"u""""RedTiger""""",3500
2732,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:48,14583.33333,311.6020716,110.7615682,16.18652793,0,"u""""FLANKER-3""""",52500
2733,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:48,15833.33333,357.137595,115.9745316,12.99269712,0,"u""""Eagle2""""",57000
2734,Bengal1,Ship,T4011,Bengal1000,SFSCCLCC-------,non-suspect,40,,0,11938.84155,,,,,US,10/15/2020 17:48,1111.111111,206.588267,132.0875931,30.59257554,0,"u""""Bengal1""""",4000
2735,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:48,1388.888889,219.805574,124.1152902,23.94561841,0,"u""""IzumoDDH183""""",5000
2736,Xianning,Ship,T6330,Xianning00,SHSPCLFF-------,non-suspect,45,,0,11976.01045,,,,,,10/15/2020 17:48,1250,186.2537038,111.9442866,5.987165908,0,"u""""Xianning""""",4500
2737,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:48,14583.33333,306.9106596,109.7423139,16.66100879,0,"u""""Flanker-1""""",52500
2738,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:48,15833.33333,357.137595,115.9674288,13.1310774,0,"u""""Eagle2""""",57000
2739,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:48,1805.555556,315.313044,113.0404299,10.69007869,0,"u""""SeaSquid""""",6500
2740,Bengal1,Ship,T4011,Bengal1000,SFSCCLCC-------,non-suspect,40,,0,11938.84155,,,,,US,10/15/2020 17:48,1111.111111,206.588267,132.080057,30.58761961,0,"u""""Bengal1""""",4000
2741,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:48,11111.11111,326.3099323,120.1193429,14.17141233,0,"u""""Dragon1""""",40000
2742,RedTiger,Ship,T0976,RedTiger00,SHUCSNM--------,high-interest,35,,-50,11776.31968,,,,,CN,10/15/2020 17:48,972.2222222,253.1704204,122.5712913,26.83349042,0,"u""""RedTiger""""",3500
2743,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:48,1388.888889,219.8055718,124.1073029,23.93685827,0,"u""""IzumoDDH183""""",5000
2744,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:48,14583.33333,298.6104595,110.1373439,16.74628257,0,"u""""FLANKER-2""""",52500
2745,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:48,14583.33333,311.6020716,110.6636066,16.27004299,0,"u""""FLANKER-3""""",52500
2746,Xianning,Ship,T6330,Xianning00,SHSPCLFF-------,non-suspect,45,,0,11976.01045,,,,,,10/15/2020 17:48,1250,186.2537043,111.9430635,5.976064561,0,"u""""Xianning""""",4500
2747,Xianning,Ship,T6330,Xianning00,SHSPCLFF-------,non-suspect,45,,0,11976.01045,,,,,,10/15/2020 17:48,1250,186.2537098,111.9418403,5.964962988,0,"u""""Xianning""""",4500
2748,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:48,14583.33333,298.6104595,110.0223358,16.80634433,0,"u""""FLANKER-2""""",52500
2749,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:48,11111.11111,326.3099323,120.0639767,14.25191991,0,"u""""Dragon1""""",40000
2750,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:48,1388.888889,216.8699056,124.0993156,23.92809754,0,"u""""IzumoDDH183""""",5000
2751,Bengal1,Ship,T4011,Bengal1000,SFSCCLCC-------,non-suspect,40,,0,11938.84155,,,,,US,10/15/2020 17:48,1111.111111,206.5882541,132.0755897,30.57993558,0,"u""""Bengal1""""",4000
2752,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:48,14583.33333,306.9106596,109.6375664,16.73636802,0,"u""""Flanker-1""""",52500
2753,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:48,14583.33333,311.6020716,110.5656449,16.35352253,0,"u""""FLANKER-3""""",52500
2754,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:48,1805.555556,315.313044,113.0290237,10.70140982,0,"u""""SeaSquid""""",6500
2755,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:48,15833.33333,357.1375946,115.960326,13.26937976,0,"u""""Eagle2""""",57000
2756,Xianning,Ship,T6330,Xianning00,SHSPCLFF-------,non-suspect,45,,0,11976.01045,,,,,,10/15/2020 17:48,1250,186.2537098,111.9406171,5.953861191,0,"u""""Xianning""""",4500
2757,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:48,15833.33333,357.1375946,115.9532232,13.40760344,0,"u""""Eagle2""""",57000
2758,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:48,1388.888889,219.805574,124.0913283,23.91933622,0,"u""""IzumoDDH183""""",5000
2759,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:48,14583.33333,311.6020716,110.4676833,16.43696639,0,"u""""FLANKER-3""""",52500
2760,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:48,14583.33333,306.9106596,109.5328189,16.81169747,0,"u""""Flanker-1""""",52500
2761,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:48,1805.555556,315.313044,113.0176176,10.71274052,0,"u""""SeaSquid""""",6500
2762,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:48,11111.11111,326.3099328,120.0086105,14.33239876,0,"u""""Dragon1""""",40000
2763,Bengal1,Ship,T4011,Bengal1000,SFSCCLCC-------,non-suspect,40,,0,11938.84155,,,,,US,10/15/2020 17:48,1111.111111,206.5882541,132.0711223,30.57225095,0,"u""""Bengal1""""",4000
2764,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:48,14583.33333,298.6104595,109.906357,16.86435643,0,"u""""FLANKER-2""""",52500
2765,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:48,15833.33333,357.137595,115.9448524,13.54567772,0,"u""""Eagle2""""",57000
2766,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:48,1388.888889,219.8055792,124.0833409,23.9105743,0,"u""""IzumoDDH183""""",5000
2767,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:48,1805.555556,315.313044,113.0062115,10.7240708,0,"u""""SeaSquid""""",6500
2768,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:48,14583.33333,286.6992446,109.7836938,16.90837178,0,"u""""FLANKER-2""""",52500
2769,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:48,14583.33333,306.9106596,109.4280714,16.88699699,0,"u""""Flanker-1""""",52500
2770,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:48,11111.11111,326.3099328,119.9235094,14.3814842,0,"u""""Dragon1""""",40000
2771,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:48,14583.33333,311.6020716,110.3697217,16.52037443,0,"u""""FLANKER-3""""",52500
2772,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:48,15833.33333,356.3670495,115.9358399,13.68363651,0,"u""""Eagle2""""",57000
2773,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:48,14583.33333,305.535238,109.3233239,16.96226649,0,"u""""Flanker-1""""",52500
2774,Dragon1,Aircraft,T5966,Dragon1000,SNACMFP--------,non-suspect,400,,5000,12158.58073,,,,,PH,10/15/2020 17:48,11111.11111,282.0947573,119.8360518,14.42807367,0,"u""""Dragon1""""",40000
2775,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:48,1388.888889,126.3339093,124.0753536,23.90181179,0,"u""""IzumoDDH183""""",5000
2776,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:48,14583.33333,297.9317263,109.6590768,16.94683227,0,"u""""FLANKER-2""""",52500
2777,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:48,1805.555556,315.3130418,112.9948053,10.73540065,0,"u""""SeaSquid""""",6500
2778,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:48,14583.33333,311.6020716,110.2717601,16.60374646,0,"u""""FLANKER-3""""",52500
2779,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:48,15833.33333,356.3670495,115.9268274,13.82151446,0,"u""""Eagle2""""",57000
2780,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:48,14583.33333,311.6020716,110.1737984,16.68708233,0,"u""""FLANKER-3""""",52500
2781,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:48,14583.33333,297.9317263,109.5335975,16.98283798,0,"u""""FLANKER-2""""",52500
2782,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:48,1805.555556,315.3130418,112.9833992,10.74673008,0,"u""""SeaSquid""""",6500
2783,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:48,14583.33333,305.535238,109.2167372,17.03506712,0,"u""""Flanker-1""""",52500
2784,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:48,1388.888889,219.8055711,124.0673663,23.89304868,0,"u""""IzumoDDH183""""",5000
2785,IzumoDDH183,Ship,T4655,IzumoDDH18,SFSCCLCV-------,non-suspect,50,,0,12384.03289,,,,,JP,10/15/2020 17:48,1388.888889,219.8055711,124.059379,23.88428498,0,"u""""IzumoDDH183""""",5000
2786,SeaSquid,Ship,T2557,SeaSquid00,SHSCCLCC-------,suspected,65,,0,12387.79995,,,,,CN,10/15/2020 17:48,1805.555556,315.3130418,112.971993,10.75805909,0,"u""""SeaSquid""""",6500
2787,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:48,15833.33333,356.3670492,115.9178148,13.95931084,0,"u""""Eagle2""""",57000
2788,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:48,14583.33333,305.535238,109.1090025,17.10631767,0,"u""""Flanker-1""""",52500
2789,FLANKER-3,Aircraft,T5528,FLANKER-30,SHACMFFI-------,target,525,,5000,14924.75879,,,,,CN,10/15/2020 17:48,14583.33333,311.6020716,110.0758368,16.77038189,0,"u""""FLANKER-3""""",52500
2790,FLANKER-2,Aircraft,T5847,FLANKER-20,SHACMFFI-------,target,525,,5000,13987.81685,,,,,CN,10/15/2020 17:48,14583.33333,297.9317263,109.4179891,17.04144942,0,"u""""FLANKER-2""""",52500
2791,Eagle2,Aircraft,T0182,Eagle20000,SFAPMFQR-------,non-suspect,570,,15000,13440.37585,,,,,US,10/15/2020 17:48,15833.33333,356.3670492,115.9088023,14.09702488,0,"u""""Eagle2""""",57000
2792,Flanker-1,Aircraft,T7728,Flanker-10,SHACMFFI-------,suspected,525,,5000,13950.03268,SDE,9/18/2020 4:45,jfaeglos,9/18/2020 21:42,CN,10/15/2020 17:48,14583.33333,304.6767174,109.0012678,17.17754098,0,"u""""Flanker-1""""",52500
